site_code;class;family_cor;genus;sp;nb_sample;nb_empty;item_raw;item;item_phylum;item_class;item_ord;item_fam;item_gen;item_sp;item_volper;nb_guts;item_freq;time;fish_sp;grp1;grp3;grp6
nca;Actinopterygii;Nemipteridae;Scolopsis;taenioptera;671;499;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;172;0.005813953;NA;Scolopsis taenioptera;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Mullidae;Mulloidichthys;flavolineatus;188;166;Crab;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;22;0.227272727;NA;Mulloidichthys flavolineatus;Brachyura;Malacostraca;Decapoda
nca;Actinopterygii;Mullidae;Mulloidichthys;flavolineatus;188;166;Ophiuroidea;NA;Echinodermata;Ophiuroidea;NA;NA;NA;NA;NA;22;0.181818182;NA;Mulloidichthys flavolineatus;Ophiuroidea;Ophiuroidea;Ophiuroidea
nca;Actinopterygii;Mullidae;Mulloidichthys;flavolineatus;188;166;Shrimp;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;22;0.272727273;NA;Mulloidichthys flavolineatus;Shrimp;Malacostraca;Decapoda
nca;Actinopterygii;Mullidae;Mulloidichthys;flavolineatus;188;166;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;22;0.272727273;NA;Mulloidichthys flavolineatus;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Mullidae;Mulloidichthys;flavolineatus;188;166;Halimeda;NA;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;NA;NA;NA;22;0.045454545;NA;Mulloidichthys flavolineatus;Algae;Benthic autotroph;Benthic autotroph
nca;Actinopterygii;Mullidae;Parupeneus;ciliatus;68;63;Crab;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;5;0.8;NA;Parupeneus ciliatus;Brachyura;Malacostraca;Decapoda
nca;Actinopterygii;Mullidae;Parupeneus;ciliatus;68;63;Shrimp;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;5;0.4;NA;Parupeneus ciliatus;Shrimp;Malacostraca;Decapoda
nca;Actinopterygii;Mullidae;Parupeneus;indicus;89;57;Crab;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;32;0.875;NA;Parupeneus indicus;Brachyura;Malacostraca;Decapoda
nca;Actinopterygii;Mullidae;Parupeneus;indicus;89;57;Bivalvia;NA;Mollusca;Bivalvia;NA;NA;NA;NA;NA;32;0.28125;NA;Parupeneus indicus;Bivalvia;Bivalvia;Bivalvia
nca;Actinopterygii;Mullidae;Parupeneus;indicus;89;57;Shrimp;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;32;0.0625;NA;Parupeneus indicus;Shrimp;Malacostraca;Decapoda
nca;Actinopterygii;Mullidae;Parupeneus;heptacanthus;573;341;Amphipoda;NA;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;232;0.030172414;NA;Parupeneus heptacanthus;Amphipoda;Malacostraca;Peracarida
nca;Actinopterygii;Mullidae;Parupeneus;heptacanthus;573;341;Worms;Worm;NA;NA;NA;NA;NA;NA;NA;232;0.426724138;NA;Parupeneus heptacanthus;Worm;Worm;Worm
nca;Actinopterygii;Mullidae;Parupeneus;heptacanthus;573;341;Paguroidea;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;232;0.004310345;NA;Parupeneus heptacanthus;Anomura;Malacostraca;Decapoda
nca;Actinopterygii;Mullidae;Parupeneus;heptacanthus;573;341;Shrimp;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;232;0.327586207;NA;Parupeneus heptacanthus;Shrimp;Malacostraca;Decapoda
nca;Actinopterygii;Mullidae;Parupeneus;heptacanthus;573;341;Crab;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;232;0.189655172;NA;Parupeneus heptacanthus;Brachyura;Malacostraca;Decapoda
nca;Actinopterygii;Mullidae;Parupeneus;heptacanthus;573;341;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;232;0.086206897;NA;Parupeneus heptacanthus;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Mullidae;Parupeneus;heptacanthus;573;341;Bivalvia;NA;Mollusca;Bivalvia;NA;NA;NA;NA;NA;232;0.00862069;NA;Parupeneus heptacanthus;Bivalvia;Bivalvia;Bivalvia
nca;Actinopterygii;Mullidae;Upeneus;moluccensis;1210;1046;Worms;Worm;NA;NA;NA;NA;NA;NA;NA;164;0.164634146;NA;Upeneus moluccensis;Worm;Worm;Worm
nca;Actinopterygii;Mullidae;Upeneus;moluccensis;1210;1046;Shrimp;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;164;0.384146341;NA;Upeneus moluccensis;Shrimp;Malacostraca;Decapoda
nca;Actinopterygii;Mullidae;Upeneus;moluccensis;1210;1046;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;164;0.195121951;NA;Upeneus moluccensis;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Mullidae;Upeneus;moluccensis;1210;1046;Bivalvia;NA;Mollusca;Bivalvia;NA;NA;NA;NA;NA;164;0.042682927;NA;Upeneus moluccensis;Bivalvia;Bivalvia;Bivalvia
nca;Actinopterygii;Mullidae;Upeneus;moluccensis;1210;1046;Ophiuroidea;NA;Echinodermata;Ophiuroidea;NA;NA;NA;NA;NA;164;0.012195122;NA;Upeneus moluccensis;Ophiuroidea;Ophiuroidea;Ophiuroidea
nca;Actinopterygii;Mullidae;Upeneus;moluccensis;1210;1046;Crab;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;164;0.201219512;NA;Upeneus moluccensis;Brachyura;Malacostraca;Decapoda
nca;Actinopterygii;Mullidae;Upeneus;moluccensis;1210;1046;Echinoidea;NA;Echinodermata;Echinoidea;NA;NA;NA;NA;NA;164;0.006097561;NA;Upeneus moluccensis;Echinoidea;Echinoidea;Echinoidea
nca;Actinopterygii;Mullidae;Upeneus;moluccensis;1210;1046;Amphipoda;NA;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;164;0.006097561;NA;Upeneus moluccensis;Amphipoda;Malacostraca;Peracarida
nca;Actinopterygii;Mullidae;Upeneus;moluccensis;1210;1046;Stomatopoda;NA;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;NA;164;0.012195122;NA;Upeneus moluccensis;Stomatopoda;Malacostraca;Stomatopoda
nca;Actinopterygii;Mullidae;Upeneus;moluccensis;1210;1046;Copepoda;NA;Arthropoda;Hexanauplia;NA;NA;NA;NA;NA;164;0.006097561;NA;Upeneus moluccensis;Copepoda;Hexanauplia;Copepoda
nca;Actinopterygii;Mullidae;Upeneus;tragula;535;405;Crab;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;130;0.207692308;NA;Upeneus tragula;Brachyura;Malacostraca;Decapoda
nca;Actinopterygii;Mullidae;Upeneus;tragula;535;405;Bivalvia;NA;Mollusca;Bivalvia;NA;NA;NA;NA;NA;130;0.015384615;NA;Upeneus tragula;Bivalvia;Bivalvia;Bivalvia
nca;Actinopterygii;Mullidae;Upeneus;tragula;535;405;Shrimp;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;130;0.761538462;NA;Upeneus tragula;Shrimp;Malacostraca;Decapoda
nca;Actinopterygii;Mullidae;Upeneus;tragula;535;405;Worms;Worm;NA;NA;NA;NA;NA;NA;NA;130;0.015384615;NA;Upeneus tragula;Worm;Worm;Worm
nca;Actinopterygii;Mullidae;Upeneus;vittatus;428;330;Crab;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;98;0.295918367;NA;Upeneus vittatus;Brachyura;Malacostraca;Decapoda
nca;Actinopterygii;Mullidae;Upeneus;vittatus;428;330;Shrimp;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;98;0.306122449;NA;Upeneus vittatus;Shrimp;Malacostraca;Decapoda
nca;Actinopterygii;Mullidae;Upeneus;vittatus;428;330;Bivalvia;NA;Mollusca;Bivalvia;NA;NA;NA;NA;NA;98;0.244897959;NA;Upeneus vittatus;Bivalvia;Bivalvia;Bivalvia
nca;Actinopterygii;Mullidae;Upeneus;vittatus;428;330;Ophiuroidea;NA;Echinodermata;Ophiuroidea;NA;NA;NA;NA;NA;98;0.010204082;NA;Upeneus vittatus;Ophiuroidea;Ophiuroidea;Ophiuroidea
nca;Actinopterygii;Mullidae;Upeneus;vittatus;428;330;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;98;0.040816327;NA;Upeneus vittatus;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Mullidae;Upeneus;vittatus;428;330;Spatangoida;NA;Echinodermata;Echinoidea;Spatangoida;NA;NA;NA;NA;98;0.010204082;NA;Upeneus vittatus;Echinoidea;Echinoidea;Echinoidea
nca;Actinopterygii;Mullidae;Upeneus;vittatus;428;330;Worms;Worm;NA;NA;NA;NA;NA;NA;NA;98;0.010204082;NA;Upeneus vittatus;Worm;Worm;Worm
nca;Actinopterygii;Mullidae;Upeneus;vittatus;428;330;Annelida;Annelida;Annelida;NA;NA;NA;NA;NA;NA;98;0.010204082;NA;Upeneus vittatus;Annelida;Annelida;Worm
nca;Actinopterygii;Mullidae;Upeneus;australiae;417;340;Shrimp;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;77;0.376623377;NA;Upeneus australiae;Shrimp;Malacostraca;Decapoda
nca;Actinopterygii;Mullidae;Upeneus;australiae;417;340;Worms;Worm;NA;NA;NA;NA;NA;NA;NA;77;0.220779221;NA;Upeneus australiae;Worm;Worm;Worm
nca;Actinopterygii;Mullidae;Upeneus;australiae;417;340;Bivalvia;NA;Mollusca;Bivalvia;NA;NA;NA;NA;NA;77;0.051948052;NA;Upeneus australiae;Bivalvia;Bivalvia;Bivalvia
nca;Actinopterygii;Mullidae;Upeneus;australiae;417;340;Echinoidea;NA;Echinodermata;Echinoidea;NA;NA;NA;NA;NA;77;0.012987013;NA;Upeneus australiae;Echinoidea;Echinoidea;Echinoidea
nca;Actinopterygii;Mullidae;Upeneus;australiae;417;340;Crab;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;77;0.012987013;NA;Upeneus australiae;Brachyura;Malacostraca;Decapoda
nca;Actinopterygii;Mullidae;Upeneus;japonicus;24;18;Amphipoda;NA;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;6;0.666666667;NA;Upeneus japonicus;Amphipoda;Malacostraca;Peracarida
nca;Actinopterygii;Mullidae;Upeneus;japonicus;24;18;Shrimp;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;6;0.166666667;NA;Upeneus japonicus;Shrimp;Malacostraca;Decapoda
nca;Actinopterygii;Mullidae;Upeneus;japonicus;24;18;Crab;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;6;0.166666667;NA;Upeneus japonicus;Brachyura;Malacostraca;Decapoda
nca;Actinopterygii;Monodactylidae;Monodactylus;argenteus;259;252;Algae;NA;NA;NA;NA;NA;NA;NA;NA;7;0.285714286;NA;Monodactylus argenteus;Algae;Benthic autotroph;Benthic autotroph
nca;Actinopterygii;Monodactylidae;Monodactylus;argenteus;259;252;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;7;0.142857143;NA;Monodactylus argenteus;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Monodactylidae;Monodactylus;argenteus;259;252;Worms;Worm;NA;NA;NA;NA;NA;NA;NA;7;0.142857143;NA;Monodactylus argenteus;Worm;Worm;Worm
nca;Actinopterygii;Monodactylidae;Monodactylus;argenteus;259;252;Shrimp;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;7;0.142857143;NA;Monodactylus argenteus;Shrimp;Malacostraca;Decapoda
nca;Actinopterygii;Monodactylidae;Monodactylus;argenteus;259;252;Crab;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;7;0.285714286;NA;Monodactylus argenteus;Brachyura;Malacostraca;Decapoda
nca;Actinopterygii;Kyphosidae;Kyphosus;vaigiensis;7;4;Algae;NA;NA;NA;NA;NA;NA;NA;NA;3;1;NA;Kyphosus vaigiensis;Algae;Benthic autotroph;Benthic autotroph
nca;Actinopterygii;Drepaneidae;Drepane;punctata;12;9;Brachiopoda;NA;Brachiopoda;NA;NA;NA;NA;NA;NA;3;0.333333333;NA;Drepane punctata;Brachiopoda;Brachiopoda;Brachiopoda
nca;Actinopterygii;Drepaneidae;Drepane;punctata;12;9;Echinoidea;NA;Echinodermata;Echinoidea;NA;NA;NA;NA;NA;3;0.666666667;NA;Drepane punctata;Echinoidea;Echinoidea;Echinoidea
nca;Actinopterygii;Platacidae;Platax;orbicularis;14;10;Algae;NA;NA;NA;NA;NA;NA;NA;NA;4;0.75;NA;Platax orbicularis;Algae;Benthic autotroph;Benthic autotroph
nca;Actinopterygii;Platacidae;Platax;orbicularis;14;10;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;4;0.25;NA;Platax orbicularis;Annelida;Annelida;Worm
nca;Actinopterygii;Platacidae;Platax;pinnatus;3;0;Worms;Worm;NA;NA;NA;NA;NA;NA;NA;3;1;NA;Platax pinnatus;Worm;Worm;Worm
nca;Actinopterygii;Scatophagidae;Scatophagus;argus;66;37;Algae;NA;NA;NA;NA;NA;NA;NA;NA;29;1;NA;Scatophagus argus;Algae;Benthic autotroph;Benthic autotroph
nca;Actinopterygii;Sphyraenidae;Sphyraena;acutipinnis;6;3;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;3;1;NA;Sphyraena acutipinnis;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Sphyraenidae;Sphyraena;barracuda;198;144;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;54;0.925925926;NA;Sphyraena barracuda;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Sphyraenidae;Sphyraena;barracuda;198;144;Shrimp;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;54;0.037037037;NA;Sphyraena barracuda;Shrimp;Malacostraca;Decapoda
nca;Actinopterygii;Sphyraenidae;Sphyraena;forsteri;99;53;Cephalopoda;NA;Mollusca;Cephalopoda;NA;NA;NA;NA;NA;46;0.065217391;NA;Sphyraena forsteri;Cephalopoda;Cephalopoda;Cephalopoda
nca;Actinopterygii;Sphyraenidae;Sphyraena;forsteri;99;53;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;46;0.304347826;NA;Sphyraena forsteri;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Sphyraenidae;Sphyraena;forsteri;99;53;Bivalvia;NA;Mollusca;Bivalvia;NA;NA;NA;NA;NA;46;0.02173913;NA;Sphyraena forsteri;Bivalvia;Bivalvia;Bivalvia
nca;Actinopterygii;Sphyraenidae;Sphyraena;jello;4;1;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;3;1;NA;Sphyraena jello;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Sphyraenidae;Sphyraena;obtusata;23;15;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;8;1;NA;Sphyraena obtusata;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Sphyraenidae;Sphyraena;putnamae;226;187;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;39;0.871794872;NA;Sphyraena putnamae;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Sphyraenidae;Sphyraena;putnamae;226;187;Algae;NA;NA;NA;NA;NA;NA;NA;NA;39;0.025641026;NA;Sphyraena putnamae;Algae;Benthic autotroph;Benthic autotroph
nca;Actinopterygii;Sphyraenidae;Sphyraena;putnamae;226;187;Cephalopoda;NA;Mollusca;Cephalopoda;NA;NA;NA;NA;NA;39;0.025641026;NA;Sphyraena putnamae;Cephalopoda;Cephalopoda;Cephalopoda
nca;Actinopterygii;Sphyraenidae;Sphyraena;pinguis;39;33;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;6;1;NA;Sphyraena pinguis;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Polynemidae;Leptomelanosoma;indicum;151;143;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;8;0.75;NA;Leptomelanosoma indicum;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Polynemidae;Leptomelanosoma;indicum;151;143;Shrimp;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;8;0.875;NA;Leptomelanosoma indicum;Shrimp;Malacostraca;Decapoda
nca;Actinopterygii;Polynemidae;Leptomelanosoma;indicum;151;143;Stomatopoda;NA;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;NA;8;0.125;NA;Leptomelanosoma indicum;Stomatopoda;Malacostraca;Stomatopoda
nca;Actinopterygii;Labridae;Bodianus;perditio;358;144;Crab;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;214;0.037383178;NA;Bodianus perditio;Brachyura;Malacostraca;Decapoda
nca;Actinopterygii;Labridae;Bodianus;perditio;358;144;Gastropoda;NA;Mollusca;Gastropoda;NA;NA;NA;NA;NA;214;0.074766355;NA;Bodianus perditio;Gastropoda;Gastropoda;Gastropoda
nca;Actinopterygii;Labridae;Bodianus;perditio;358;144;Spatangoida;NA;Echinodermata;Echinoidea;Spatangoida;NA;NA;NA;NA;214;0.037383178;NA;Bodianus perditio;Echinoidea;Echinoidea;Echinoidea
nca;Actinopterygii;Labridae;Bodianus;perditio;358;144;Echinoidea;NA;Echinodermata;Echinoidea;NA;NA;NA;NA;NA;214;0.028037383;NA;Bodianus perditio;Echinoidea;Echinoidea;Echinoidea
nca;Actinopterygii;Labridae;Bodianus;perditio;358;144;Bivalvia;NA;Mollusca;Bivalvia;NA;NA;NA;NA;NA;214;0.214953271;NA;Bodianus perditio;Bivalvia;Bivalvia;Bivalvia
nca;Actinopterygii;Labridae;Bodianus;perditio;358;144;Shrimp;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;214;0.004672897;NA;Bodianus perditio;Shrimp;Malacostraca;Decapoda
nca;Actinopterygii;Labridae;Bodianus;perditio;358;144;Strombidae;NA;Mollusca;Gastropoda;Littorinimorpha;Strombidae;NA;NA;NA;214;0.042056075;NA;Bodianus perditio;Gastropoda;Gastropoda;Gastropoda
nca;Actinopterygii;Labridae;Bodianus;perditio;358;144;Paguroidea;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;214;0.009345794;NA;Bodianus perditio;Anomura;Malacostraca;Decapoda
nca;Actinopterygii;Labridae;Bodianus;perditio;358;144;Turritellidae;NA;Mollusca;Gastropoda;NA;Turritellidae;NA;NA;NA;214;0.009345794;NA;Bodianus perditio;Gastropoda;Gastropoda;Gastropoda
nca;Actinopterygii;Labridae;Bodianus;perditio;358;144;Clypeasteroida;NA;Echinodermata;Echinoidea;Clypeasteroida;NA;NA;NA;NA;214;0.009345794;NA;Bodianus perditio;Echinoidea;Echinoidea;Echinoidea
nca;Actinopterygii;Labridae;Bodianus;perditio;358;144;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;214;0.004672897;NA;Bodianus perditio;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Labridae;Cheilinus;chlorourus;22;19;Crab;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;3;0.666666667;NA;Cheilinus chlorourus;Brachyura;Malacostraca;Decapoda
nca;Actinopterygii;Labridae;Cheilinus;undulatus;15;10;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;5;0.4;NA;Cheilinus undulatus;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Labridae;Cheilinus;undulatus;15;10;Echinoidea;NA;Echinodermata;Echinoidea;NA;NA;NA;NA;NA;5;0.4;NA;Cheilinus undulatus;Echinoidea;Echinoidea;Echinoidea
nca;Actinopterygii;Labridae;Cheilinus;undulatus;15;10;Crab;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;5;0.2;NA;Cheilinus undulatus;Brachyura;Malacostraca;Decapoda
nca;Actinopterygii;Labridae;Choerodon;graphicus;91;80;Gastropoda;NA;Mollusca;Gastropoda;NA;NA;NA;NA;NA;11;0.181818182;NA;Choerodon graphicus;Gastropoda;Gastropoda;Gastropoda
nca;Actinopterygii;Labridae;Coris;aygula;5;0;Gastropoda;NA;Mollusca;Gastropoda;NA;NA;NA;NA;NA;5;0.6;NA;Coris aygula;Gastropoda;Gastropoda;Gastropoda
nca;Actinopterygii;Labridae;Coris;aygula;5;0;Crab;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;5;0.2;NA;Coris aygula;Brachyura;Malacostraca;Decapoda
nca;Actinopterygii;Labridae;Coris;aygula;5;0;Paguroidea;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;5;0.2;NA;Coris aygula;Anomura;Malacostraca;Decapoda
nca;Actinopterygii;Acanthuridae;Naso;unicornis;56;53;Algae;NA;NA;NA;NA;NA;NA;NA;NA;3;0.333333333;NA;Naso unicornis;Algae;Benthic autotroph;Benthic autotroph
nca;Actinopterygii;Acanthuridae;Naso;unicornis;56;53;Porifera;NA;Porifera;NA;NA;NA;NA;NA;NA;3;0.666666667;NA;Naso unicornis;Porifera;Porifera;Porifera
nca;Actinopterygii;Acanthuridae;Zebrasoma;veliferum;37;28;Algae;NA;NA;NA;NA;NA;NA;NA;NA;9;0.111111111;NA;Zebrasoma veliferum;Algae;Benthic autotroph;Benthic autotroph
nca;Actinopterygii;Siganidae;Siganus;argenteus;24;19;Algae;NA;NA;NA;NA;NA;NA;NA;NA;5;0.2;NA;Siganus argenteus;Algae;Benthic autotroph;Benthic autotroph
nca;Actinopterygii;Siganidae;Siganus;fuscescens;468;426;Algae;NA;NA;NA;NA;NA;NA;NA;NA;42;1;NA;Siganus fuscescens;Algae;Benthic autotroph;Benthic autotroph
nca;Actinopterygii;Siganidae;Siganus;doliatus;366;363;Algae;NA;NA;NA;NA;NA;NA;NA;NA;3;0.333333333;NA;Siganus doliatus;Algae;Benthic autotroph;Benthic autotroph
nca;Actinopterygii;Siganidae;Siganus;lineatus;915;825;Algae;NA;NA;NA;NA;NA;NA;NA;NA;90;1;NA;Siganus lineatus;Algae;Benthic autotroph;Benthic autotroph
nca;Actinopterygii;Siganidae;Siganus;punctatus;7;2;Halimeda;NA;Chlorophyta;Ulvophyceae;Bryopsidales;Halimedaceae;NA;NA;NA;5;0.4;NA;Siganus punctatus;Algae;Benthic autotroph;Benthic autotroph
nca;Actinopterygii;Siganidae;Siganus;punctatus;7;2;Algae;NA;NA;NA;NA;NA;NA;NA;NA;5;0.2;NA;Siganus punctatus;Algae;Benthic autotroph;Benthic autotroph
nca;Actinopterygii;Siganidae;Siganus;punctatus;7;2;Porifera;NA;Porifera;NA;NA;NA;NA;NA;NA;5;0.4;NA;Siganus punctatus;Porifera;Porifera;Porifera
nca;Actinopterygii;Trichiuridae;Trichiurus;lepturus;173;164;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;9;1;NA;Trichiurus lepturus;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Scombridae;Scomberomorus;commerson;47;41;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;6;0.666666667;NA;Scomberomorus commerson;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Bothidae;Asterorhombus;intermedius;59;46;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;13;0.923076923;NA;Asterorhombus intermedius;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Bothidae;Asterorhombus;intermedius;59;46;Shrimp;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;13;0.076923077;NA;Asterorhombus intermedius;Shrimp;Malacostraca;Decapoda
nca;Actinopterygii;Bothidae;Engyprosopon;grandisquama;101;92;Worms;Worm;NA;NA;NA;NA;NA;NA;NA;9;0.888888889;NA;Engyprosopon grandisquama;Worm;Worm;Worm
nca;Actinopterygii;Bothidae;Engyprosopon;grandisquama;101;92;Crab;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;9;0.111111111;NA;Engyprosopon grandisquama;Brachyura;Malacostraca;Decapoda
nca;Actinopterygii;Bothidae;Grammatobothus;polyophthalmus;39;26;Shrimp;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;13;0.307692308;NA;Grammatobothus polyophthalmus;Shrimp;Malacostraca;Decapoda
nca;Actinopterygii;Bothidae;Grammatobothus;polyophthalmus;39;26;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;13;0.153846154;NA;Grammatobothus polyophthalmus;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Bothidae;Grammatobothus;polyophthalmus;39;26;Paguroidea;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;13;0.230769231;NA;Grammatobothus polyophthalmus;Anomura;Malacostraca;Decapoda
nca;Actinopterygii;Bothidae;Grammatobothus;polyophthalmus;39;26;Crab;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;13;0.461538462;NA;Grammatobothus polyophthalmus;Brachyura;Malacostraca;Decapoda
nca;Actinopterygii;Balistidae;Abalistes;stellaris;78;48;Bivalvia;NA;Mollusca;Bivalvia;NA;NA;NA;NA;NA;30;0.166666667;NA;Abalistes stellaris;Bivalvia;Bivalvia;Bivalvia
nca;Actinopterygii;Balistidae;Abalistes;stellaris;78;48;Crab;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;30;0.466666667;NA;Abalistes stellaris;Brachyura;Malacostraca;Decapoda
nca;Actinopterygii;Balistidae;Abalistes;stellaris;78;48;Actinopterygii;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;30;0.1;NA;Abalistes stellaris;Actinopterygii;Actinopterygii;Actinopterygii
nca;Actinopterygii;Balistidae;Abalistes;stellaris;78;48;Echinoidea;NA;Echinodermata;Echinoidea;NA;NA;NA;NA;NA;30;0.033333333;NA;Abalistes stellaris;Echinoidea;Echinoidea;Echinoidea
nca;Actinopterygii;Balistidae;Abalistes;stellaris;78;48;Shrimp;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;30;0.033333333;NA;Abalistes stellaris;Shrimp;Malacostraca;Decapoda
nca;Actinopterygii;Balistidae;Abalistes;stellaris;78;48;Paguroidea;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;30;0.033333333;NA;Abalistes stellaris;Anomura;Malacostraca;Decapoda
nca;Actinopterygii;Balistidae;Abalistes;stellaris;78;48;Stomatopoda;NA;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;NA;30;0.033333333;NA;Abalistes stellaris;Stomatopoda;Malacostraca;Stomatopoda
nca;Actinopterygii;Balistidae;Pseudalutarius;nasicornis;217;198;Porifera;NA;Porifera;NA;NA;NA;NA;NA;NA;19;0.842105263;NA;Pseudalutarius nasicornis;Porifera;Porifera;Porifera
nca;Actinopterygii;Balistidae;Pseudalutarius;nasicornis;217;198;Algae;NA;NA;NA;NA;NA;NA;NA;NA;19;0.263157895;NA;Pseudalutarius nasicornis;Algae;Benthic autotroph;Benthic autotroph
