site_code;class;family_cor;genus;sp;nb_sample;nb_empty;item_raw;item;item_phylum;item_class;item_ord;item_fam;item_gen;item_sp;item_volper;grp6;grp1;grp3;nb_guts;item_freq;time;fish_sp
mad;Actinopterygii;Labridae;Stethojulis;balteata;29;0;Calanoida_Harpacticoida;Calanoida;Arthropoda;Hexanauplia;Calanoida;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;29;0.97;day;Stethojulis balteata
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Foraminifera;Foraminifera;Foraminifera;NA;NA;NA;NA;NA;NA;Foraminifera;Foraminifera;Foraminifera;43;0.58;day;Stethojulis strigiventer
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Stomatopoda;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;NA;Stomatopoda;Stomatopoda;Malacostraca;43;0.07;day;Stethojulis strigiventer
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;Worm;Annelida;Polychaeta;43;0.49;day;Stethojulis strigiventer
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Cumacés;Cumacea;Arthropoda;Malacostraca;Cumacea;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;43;0.37;day;Stethojulis strigiventer
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Gastropodes;Gastropoda;Mollusca;Gastropoda;NA;NA;NA;NA;NA;Gastropoda;Gastropoda;Gastropoda;43;0.47;day;Stethojulis strigiventer
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Tanaidacés;Tanaidacea;Arthropoda;Malacostraca;Tanaidacea;NA;NA;NA;NA;Peracarida;Tanaidacea;Malacostraca;43;0.84;day;Stethojulis strigiventer
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Pelecypodes;Bivalvia;Mollusca;Bivalvia;NA;NA;NA;NA;NA;Bivalvia;Bivalvia;Bivalvia;43;0.07;day;Stethojulis strigiventer
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;NA;Peracarida;Isopoda;Malacostraca;43;0.12;day;Stethojulis strigiventer
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Mollusques_eggs;Mollusca;Mollusca;NA;NA;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;43;0.02;day;Stethojulis strigiventer
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;Peracarida;Amphipoda;Malacostraca;43;0.84;day;Stethojulis strigiventer
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Ostracodes;Ostracoda;Arthropoda;Ostracoda;NA;NA;NA;NA;NA;Zooplankton;Ostracoda;Ostracoda;43;0.37;day;Stethojulis strigiventer
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Shrimp;Malacostraca;43;0.02;day;Stethojulis strigiventer
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Copepodes;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;43;0.84;day;Stethojulis strigiventer
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Galatheides;Galatheidae;Arthropoda;Malacostraca;Decapoda;Galatheidae;NA;NA;NA;Decapoda;Crab;Malacostraca;43;0.02;day;Stethojulis strigiventer
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Pagures;Paguroidea;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Paguroidea;Malacostraca;43;0.07;day;Stethojulis strigiventer
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Brachyura;Brachyura;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Crab;Malacostraca;43;0.19;day;Stethojulis strigiventer
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Brachyura_larvae;Brachyura;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;43;0.07;day;Stethojulis strigiventer
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Ophiurides;Ophiuroidea;Echinodermata;Ophiuroidea;NA;NA;NA;NA;NA;Ophiuroidea;Ophiuroidea;Ophiuroidea;43;0.07;day;Stethojulis strigiventer
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;Actinopterygii;Fish;Actinopterygii;43;0.02;day;Stethojulis strigiventer
mad;Actinopterygii;Labridae;Stethojulis;strigiventer;43;0;Sand;Inorganic;NA;NA;NA;NA;NA;NA;NA;Inorganic;Inorganic;Inorganic;43;0.58;day;Stethojulis strigiventer
mad;Actinopterygii;Syngnathidae;Syngnathoides;biaculeatus;16;1;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Shrimp;Malacostraca;15;1;day;Syngnathoides biaculeatus
mad;Actinopterygii;Syngnathidae;Hippichthys;cyanospilos;20;0;Nematodes;Nematoda;Nematoda;NA;NA;NA;NA;NA;NA;Worm;Microfauna;Microfauna;20;0.05;day;Hippichthys cyanospilos
mad;Actinopterygii;Syngnathidae;Hippichthys;cyanospilos;20;0;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Shrimp;Malacostraca;20;0.1;day;Hippichthys cyanospilos
mad;Actinopterygii;Syngnathidae;Hippichthys;cyanospilos;20;0;Gastropodes;Gastropoda;Mollusca;Gastropoda;NA;NA;NA;NA;NA;Gastropoda;Gastropoda;Gastropoda;20;0.05;day;Hippichthys cyanospilos
mad;Actinopterygii;Syngnathidae;Hippichthys;cyanospilos;20;0;Brachyura_larvae;Brachyura;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;20;0.25;day;Hippichthys cyanospilos
mad;Actinopterygii;Syngnathidae;Hippichthys;cyanospilos;20;0;Ostracodes;Ostracoda;Arthropoda;Ostracoda;NA;NA;NA;NA;NA;Zooplankton;Ostracoda;Ostracoda;20;0.05;day;Hippichthys cyanospilos
mad;Actinopterygii;Syngnathidae;Hippichthys;cyanospilos;20;0;Eggs;Eggs;NA;NA;NA;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;20;0.05;day;Hippichthys cyanospilos
mad;Actinopterygii;Syngnathidae;Hippichthys;cyanospilos;20;0;Copepodes;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;20;0.05;day;Hippichthys cyanospilos
mad;Actinopterygii;Syngnathidae;Hippichthys;cyanospilos;20;0;Cumacés;Cumacea;Arthropoda;Malacostraca;Cumacea;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;20;0.05;day;Hippichthys cyanospilos
mad;Actinopterygii;Syngnathidae;Hippichthys;cyanospilos;20;0;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;NA;Peracarida;Isopoda;Malacostraca;20;0.95;day;Hippichthys cyanospilos
mad;Actinopterygii;Syngnathidae;Hippichthys;cyanospilos;20;0;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;Peracarida;Amphipoda;Malacostraca;20;0.95;day;Hippichthys cyanospilos
mad;Actinopterygii;Synodontidae;Synodus;variegatus;61;23;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Shrimp;Malacostraca;38;0.16;day;Synodus variegatus
mad;Actinopterygii;Synodontidae;Synodus;variegatus;61;23;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;Actinopterygii;Fish;Actinopterygii;38;0.97;day;Synodus variegatus
mad;Actinopterygii;Synodontidae;Synodus;variegatus;19;12;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;Actinopterygii;Fish;Actinopterygii;7;1;night;Synodus variegatus
mad;Actinopterygii;Labridae;Thalassoma;hardwicke;30;0;Algae;Algae;NA;NA;NA;NA;NA;NA;NA;Benthic autotroph;Benthic autotroph;Algae;30;0.03;day;Thalassoma hardwicke
mad;Actinopterygii;Labridae;Thalassoma;hardwicke;30;0;Foraminifera;Foraminifera;Foraminifera;NA;NA;NA;NA;NA;NA;Foraminifera;Foraminifera;Foraminifera;30;0.1;day;Thalassoma hardwicke
mad;Actinopterygii;Labridae;Thalassoma;hardwicke;30;0;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;Worm;Annelida;Polychaeta;30;0.43;day;Thalassoma hardwicke
mad;Actinopterygii;Labridae;Thalassoma;hardwicke;30;0;Gastropodes;Gastropoda;Mollusca;Gastropoda;NA;NA;NA;NA;NA;Gastropoda;Gastropoda;Gastropoda;30;0.33;day;Thalassoma hardwicke
mad;Actinopterygii;Labridae;Thalassoma;hardwicke;30;0;Pagures;Paguroidea;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Paguroidea;Malacostraca;30;0.07;day;Thalassoma hardwicke
mad;Actinopterygii;Labridae;Thalassoma;hardwicke;30;0;Polyplacophores;Polyplacophora;Mollusca;Polyplacophora;NA;NA;NA;NA;NA;Polyplacophora;Polyplacophora;Polyplacophora;30;0.03;day;Thalassoma hardwicke
mad;Actinopterygii;Labridae;Thalassoma;hardwicke;30;0;Copepodes;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;30;0.3;day;Thalassoma hardwicke
mad;Actinopterygii;Labridae;Thalassoma;hardwicke;30;0;Sipunculides;Sipuncula;Sipuncula;NA;NA;NA;NA;NA;NA;Worm;Sipuncula;Sipuncula;30;0.07;day;Thalassoma hardwicke
mad;Actinopterygii;Labridae;Thalassoma;hardwicke;30;0;Tanaidacés;Tanaidacea;Arthropoda;Malacostraca;Tanaidacea;NA;NA;NA;NA;Peracarida;Tanaidacea;Malacostraca;30;0.2;day;Thalassoma hardwicke
mad;Actinopterygii;Labridae;Thalassoma;hardwicke;30;0;Echinides;Echinoidea;Echinodermata;Echinoidea;NA;NA;NA;NA;NA;Echinoidea;Echinoidea;Echinoidea;30;0.03;day;Thalassoma hardwicke
mad;Actinopterygii;Labridae;Thalassoma;hardwicke;30;0;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;Peracarida;Amphipoda;Malacostraca;30;0.4;day;Thalassoma hardwicke
mad;Actinopterygii;Labridae;Thalassoma;hardwicke;30;0;Ascidies;Ascidiacea;Chordata;Ascidiacea;NA;NA;NA;NA;NA;Tunicata;Tunicata;Tunicata;30;0.3;day;Thalassoma hardwicke
mad;Actinopterygii;Labridae;Thalassoma;hardwicke;30;0;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Shrimp;Malacostraca;30;0.07;day;Thalassoma hardwicke
mad;Actinopterygii;Labridae;Thalassoma;hardwicke;30;0;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;Actinopterygii;Fish;Actinopterygii;30;0.23;day;Thalassoma hardwicke
mad;Actinopterygii;Labridae;Thalassoma;hardwicke;30;0;Sand;Inorganic;NA;NA;NA;NA;NA;NA;NA;Inorganic;Inorganic;Inorganic;30;0.23;day;Thalassoma hardwicke
mad;Actinopterygii;Labridae;Thalassoma;hardwicke;30;0;Brachyura;Brachyura;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Crab;Malacostraca;30;0.3;day;Thalassoma hardwicke
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Algae;Algae;NA;NA;NA;NA;NA;NA;NA;Benthic autotroph;Benthic autotroph;Algae;47;0.04;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Pycnogonides;Pycnogonida;Arthropoda;Pycnogonida;NA;NA;NA;NA;NA;Pycnogonida;Pycnogonida;Pycnogonida;47;0.02;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Foraminifera;Foraminifera;Foraminifera;NA;NA;NA;NA;NA;NA;Foraminifera;Foraminifera;Foraminifera;47;0.08;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Cirripèdes;Cirripedia;Arthropoda;Hexanauplia;NA;NA;NA;NA;NA;Cirripedia;Cirripedia;Hexanauplia;47;0.02;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;Worm;Annelida;Polychaeta;47;0.66;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Cumacés;Cumacea;Arthropoda;Malacostraca;Cumacea;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;47;0.02;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Gastropodes;Gastropoda;Mollusca;Gastropoda;NA;NA;NA;NA;NA;Gastropoda;Gastropoda;Gastropoda;47;0.45;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;NA;Peracarida;Isopoda;Malacostraca;47;0.19;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Polyplacophores;Polyplacophora;Mollusca;Polyplacophora;NA;NA;NA;NA;NA;Polyplacophora;Polyplacophora;Polyplacophora;47;0.17;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;Peracarida;Amphipoda;Malacostraca;47;0.64;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Pelecypodes;Bivalvia;Mollusca;Bivalvia;NA;NA;NA;NA;NA;Bivalvia;Bivalvia;Bivalvia;47;0.13;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Shrimp;Malacostraca;47;0.04;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Mollusques_eggs;Mollusca;Mollusca;NA;NA;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;47;0.02;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Galatheides;Galatheidae;Arthropoda;Malacostraca;Decapoda;Galatheidae;NA;NA;NA;Decapoda;Crab;Malacostraca;47;0.11;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Ophiurides;Ophiuroidea;Echinodermata;Ophiuroidea;NA;NA;NA;NA;NA;Ophiuroidea;Ophiuroidea;Ophiuroidea;47;0.08;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Pagures;Paguroidea;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Paguroidea;Malacostraca;47;0.06;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Holothurides;Holothuroidea;Echinodermata;Holothuroidea;NA;NA;NA;NA;NA;Holothuroidea;Holothuroidea;Holothuroidea;47;0.02;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Brachyura;Brachyura;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Crab;Malacostraca;47;0.4;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Ascidies;Ascidiacea;Chordata;Ascidiacea;NA;NA;NA;NA;NA;Tunicata;Tunicata;Tunicata;47;0.19;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Decapodes_larvae;Decapoda;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;47;0.02;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;Actinopterygii;Fish;Actinopterygii;47;0.11;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Insecta_larvae;Insecta;Arthropoda;Insecta;NA;NA;NA;NA;NA;Insecta;Insecta;Insecta;47;0.15;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Sipunculides;Sipuncula;Sipuncula;NA;NA;NA;NA;NA;NA;Worm;Sipuncula;Sipuncula;47;0.19;day;Thalassoma hebraicum
mad;Actinopterygii;Labridae;Thalassoma;hebraicum;47;0;Sand;Inorganic;NA;NA;NA;NA;NA;NA;NA;Inorganic;Inorganic;Inorganic;47;0.15;day;Thalassoma hebraicum
mad;Actinopterygii;Tripterygiidae;Enneapterygius;hemimelas;19;0;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;Worm;Annelida;Polychaeta;19;0.21;day;Enneapterygius hemimelas
mad;Actinopterygii;Tripterygiidae;Enneapterygius;hemimelas;19;0;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Shrimp;Malacostraca;19;0.05;day;Enneapterygius hemimelas
mad;Actinopterygii;Tripterygiidae;Enneapterygius;hemimelas;19;0;Gastropoda_larvae;Gastropoda;Mollusca;Gastropoda;NA;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;19;0.21;day;Enneapterygius hemimelas
mad;Actinopterygii;Tripterygiidae;Enneapterygius;hemimelas;19;0;Galatheides;Galatheidae;Arthropoda;Malacostraca;Decapoda;Galatheidae;NA;NA;NA;Decapoda;Crab;Malacostraca;19;0.05;day;Enneapterygius hemimelas
mad;Actinopterygii;Tripterygiidae;Enneapterygius;hemimelas;19;0;Ostracodes;Ostracoda;Arthropoda;Ostracoda;NA;NA;NA;NA;NA;Zooplankton;Ostracoda;Ostracoda;19;0.16;day;Enneapterygius hemimelas
mad;Actinopterygii;Tripterygiidae;Enneapterygius;hemimelas;19;0;Brachyura_larvae;Brachyura;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;19;0.05;day;Enneapterygius hemimelas
mad;Actinopterygii;Tripterygiidae;Enneapterygius;hemimelas;19;0;Harpacticoida;Harpacticoida;Arthropoda;Hexanauplia;Harpacticoida;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;19;0.58;day;Enneapterygius hemimelas
mad;Actinopterygii;Tripterygiidae;Enneapterygius;hemimelas;19;0;Fish_eggs;Fish_eggs;Chordata;Actinopterygii;NA;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;19;0.05;day;Enneapterygius hemimelas
mad;Actinopterygii;Tripterygiidae;Enneapterygius;hemimelas;19;0;Tanaidacés;Tanaidacea;Arthropoda;Malacostraca;Tanaidacea;NA;NA;NA;NA;Peracarida;Tanaidacea;Malacostraca;19;0.58;day;Enneapterygius hemimelas
mad;Actinopterygii;Tripterygiidae;Enneapterygius;hemimelas;19;0;Gnathiids;Gnathiidae;Arthropoda;Malacostraca;Isopoda;Gnathiidae;NA;NA;NA;Peracarida;Isopoda;Malacostraca;19;0.11;day;Enneapterygius hemimelas
mad;Actinopterygii;Tripterygiidae;Enneapterygius;hemimelas;19;0;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;Peracarida;Amphipoda;Malacostraca;19;0.79;day;Enneapterygius hemimelas
mad;Actinopterygii;Gobiidae;Vanderhorstia;ornatissima;23;0;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;Worm;Annelida;Polychaeta;23;0.17;day;Vanderhorstia ornatissima
mad;Actinopterygii;Gobiidae;Vanderhorstia;ornatissima;23;0;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;Peracarida;Amphipoda;Malacostraca;23;0.91;day;Vanderhorstia ornatissima
mad;Actinopterygii;Gobiidae;Vanderhorstia;ornatissima;23;0;Gastropodes;Gastropoda;Mollusca;Gastropoda;NA;NA;NA;NA;NA;Gastropoda;Gastropoda;Gastropoda;23;0.09;day;Vanderhorstia ornatissima
mad;Actinopterygii;Gobiidae;Vanderhorstia;ornatissima;23;0;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Shrimp;Malacostraca;23;0.04;day;Vanderhorstia ornatissima
mad;Actinopterygii;Gobiidae;Vanderhorstia;ornatissima;23;0;Pycnogonides;Pycnogonida;Arthropoda;Pycnogonida;NA;NA;NA;NA;NA;Pycnogonida;Pycnogonida;Pycnogonida;23;0.17;day;Vanderhorstia ornatissima
mad;Actinopterygii;Gobiidae;Vanderhorstia;ornatissima;23;0;Insecta_larvae;Insecta;Arthropoda;Insecta;NA;NA;NA;NA;NA;Insecta;Insecta;Insecta;23;0.04;day;Vanderhorstia ornatissima
mad;Actinopterygii;Gobiidae;Vanderhorstia;ornatissima;23;0;Ostracodes;Ostracoda;Arthropoda;Ostracoda;NA;NA;NA;NA;NA;Zooplankton;Ostracoda;Ostracoda;23;0.04;day;Vanderhorstia ornatissima
mad;Actinopterygii;Gobiidae;Vanderhorstia;ornatissima;23;0;Sipunculides;Sipuncula;Sipuncula;NA;NA;NA;NA;NA;NA;Worm;Sipuncula;Sipuncula;23;0.13;day;Vanderhorstia ornatissima
mad;Actinopterygii;Gobiidae;Vanderhorstia;ornatissima;23;0;Copepodes;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;23;0.22;day;Vanderhorstia ornatissima
mad;Actinopterygii;Gobiidae;Vanderhorstia;ornatissima;23;0;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;Actinopterygii;Fish;Actinopterygii;23;0.09;day;Vanderhorstia ornatissima
mad;Actinopterygii;Gobiidae;Vanderhorstia;ornatissima;23;0;Cumacés;Cumacea;Arthropoda;Malacostraca;Cumacea;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;23;0.04;day;Vanderhorstia ornatissima
mad;Actinopterygii;Gobiidae;Vanderhorstia;ornatissima;23;0;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;NA;Peracarida;Isopoda;Malacostraca;23;0.13;day;Vanderhorstia ornatissima
mad;Actinopterygii;Acanthuridae;Zebrasoma;flavescens;13;0;Filamentous_algae;Algae;NA;NA;NA;NA;NA;NA;NA;Benthic autotroph;Benthic autotroph;Algae;13;1;day;Zebrasoma flavescens
mad;Actinopterygii;Acanthuridae;Zebrasoma;flavescens;13;0;Macroalgae;Macroalgae;NA;NA;NA;NA;NA;NA;NA;Benthic autotroph;Benthic autotroph;Algae;13;1;day;Zebrasoma flavescens
mad;Actinopterygii;Pomacentridae;Dascyllus;aruanus;29;0;Harpacticoida_Cycloida;Cyclopoida;Arthropoda;Hexanauplia;Cyclopoida;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;29;0.69;day;Dascyllus aruanus
mad;Actinopterygii;Pomacentridae;Plectroglyphidodon;lacrymatus;56;0;Harpacticoida_Cycloida;Harpacticoida;Arthropoda;Hexanauplia;Harpacticoida;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;56;0.43;day;Plectroglyphidodon lacrymatus
mad;Actinopterygii;Pomacentridae;Plectroglyphidodon;lacrymatus;56;0;Harpacticoida_Cycloida;Cyclopoida;Arthropoda;Hexanauplia;Cyclopoida;NA;NA;NA;NA;Copepoda;Copepoda;Hexanauplia;56;0.43;day;Plectroglyphidodon lacrymatus
haw;Actinopterygii;Muraenidae;Gymnothorax;meleagris;4;0;Abudefduf_imparipennis;NA;Chordata;Actinopterygii;Perciformes;Pomacentridae;Plectroglyphidodon;imparipennis;NA;Actinopterygii;Fish;Actinopterygii;4;0.25;NA;Gymnothorax meleagris
haw;Actinopterygii;Muraenidae;Gymnothorax;meleagris;4;0;Xanthids;NA;Arthropoda;Malacostraca;Decapoda;Xanthidae;NA;NA;NA;Decapoda;Crab;Malacostraca;4;0.5;NA;Gymnothorax meleagris
haw;Actinopterygii;Muraenidae;Gymnothorax;meleagris;4;0;Fish_frags;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;Actinopterygii;Fish;Actinopterygii;4;0.25;NA;Gymnothorax meleagris
haw;Actinopterygii;Muraenidae;Gymnomuraena;zebra;4;0;Crab_frags;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Crab;Malacostraca;4;1;NA;Gymnomuraena zebra
haw;Actinopterygii;Synodontidae;Synodus;variegatus;12;7;Fish_frags;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;Actinopterygii;Fish;Actinopterygii;5;1;NA;Synodus variegatus
haw;Actinopterygii;Synodontidae;Synodus;variegatus;12;7;Plagiotremus_goslinei;NA;Chordata;Actinopterygii;Blenniiformes;Blenniidae;Plagiotremus;goslinei;NA;Actinopterygii;Fish;Actinopterygii;5;0.2;NA;Synodus variegatus
haw;Actinopterygii;Ophidiidae;Brotula;multibarbata;7;3;Xanthids;NA;Arthropoda;Malacostraca;Decapoda;Xanthidae;NA;NA;NA;Decapoda;Crab;Malacostraca;4;1;NA;Brotula multibarbata
haw;Actinopterygii;Ophidiidae;Brotula;multibarbata;7;3;Fish;NA;Chordata;Actinopterygii;NA;NA;NA;NA;NA;Actinopterygii;Fish;Actinopterygii;4;0.25;NA;Brotula multibarbata
haw;Actinopterygii;Ophidiidae;Brotula;multibarbata;7;3;Shrimp;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Shrimp;Malacostraca;4;0.25;NA;Brotula multibarbata
haw;Actinopterygii;Ophidiidae;Brotula;multibarbata;7;3;Mysids;Mysida;Arthropoda;Malacostraca;Mysida;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;4;0.25;NA;Brotula multibarbata
haw;Actinopterygii;Ophidiidae;Brotula;multibarbata;7;3;Megalopa_larvae;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;4;0.25;NA;Brotula multibarbata
haw;Actinopterygii;Atherinidae;Atherinomorus;insularum;13;1;Mysids;Mysida;Arthropoda;Malacostraca;Mysida;NA;NA;NA;NA;Zooplankton;Zooplankton;Zooplankton;12;0.416666667;NA;Atherinomorus insularum
haw;Actinopterygii;Atherinidae;Atherinomorus;insularum;13;1;Shrimp;NA;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;Decapoda;Shrimp;Malacostraca;12;0.416666667;NA;Atherinomorus insularum
haw;Actinopterygii;Atherinidae;Atherinomorus;insularum;13;1;Foraminifera;NA;Foraminifera;NA;NA;NA;NA;NA;NA;Foraminifera;Foraminifera;Foraminifera;12;0.333333333;NA;Atherinomorus insularum
